columns,lr_training_r2,lr_rmse,dt_rmse,gbdt_rmse,,,,,,
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GU_corona']|,0.980850934,383.4915947,3793.910484,3287.08885
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'G_sick']|,0.979181482,390.3295079,3793.910484,3303.249523
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_new-cases']|,0.980599032,396.084217,3793.910484,3716.070627
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_have-increased']|,0.979609054,419.9261107,3793.910484,3607.060862
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GU_crisis']|,0.981965347,424.0372199,3793.910484,3769.786127
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_covid19-cases']|,0.982083711,437.346148,3793.910484,3791.228608
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'G_tired']|,0.979573052,452.8349705,3793.910484,3736.490355
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_to-wear']|,0.979354675,461.1905343,3793.910484,3942.835089
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'G_virus']|,0.982845922,477.5743116,3793.910484,3811.122918
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_a-pandemic']|,0.979449085,480.6670309,3793.910484,3822.2449
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'G_headache']|,0.979954377,501.2084321,3793.910484,3624.353606
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_wave-of']|,0.979214088,503.0023297,3793.910484,3696.430734
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_covid-19']|,0.982560773,519.6337995,3793.910484,3715.207161
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'G_cough']|,0.979925798,529.6125791,3793.910484,3754.183555
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CU_ontario']|,0.980391406,536.3651206,3793.910484,3629.556675
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'G_covid']|,0.981861881,557.4756353,3793.910484,3866.756124
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CU_toronto']|,0.97907526,568.7311823,2405.686019,2167.693083
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CU_covid']|,0.979531696,651.4137087,3793.910484,3647.292616
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CU_cases']|,0.98052498,690.7821531,3793.910484,3853.467544
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_the-pandemic']|,0.979903888,693.9047299,3793.910484,3793.469078
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_coronavirus-cases']|,0.983735967,784.5374569,3793.910484,3762.060754
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_cases-today']|,0.981104145,880.9545932,3793.910484,3672.963127
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_coronavirus-cases']|,0.981778478,917.8840936,3793.910484,3717.090549
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_new-covid']|,0.979333793,1008.947365,3793.910484,3818.731113
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_surged-to']|,0.984464175,1037.415483,3793.910484,3736.594088
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CB_johns-hopkins']|,0.98667401,1064.602321,3793.910484,3785.299952
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CU_hopkins']|,0.98667401,1064.602321,3793.910484,3785.299952
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_CU_lockdown']|,0.980252386,1247.990108,3793.910484,3957.512051
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'G_lockdown']|,0.980298171,5137.281599,3934.476731,4033.603442
