columns,lr_training_r2,lr_rmse,dt_rmse,gbdt_rmse,,,,,,,
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'G_covid']|,0.983511781,618.795334,3793.910484,3690.771672
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CU_cases']|,0.980828899,629.2916965,3793.910484,3565.006421
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CU_covid']|,0.980449795,681.6780074,3793.910484,3483.402674
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_GB_coronavirus-cases']|,0.984327067,762.3062442,3793.910484,3973.137099
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_GB_the-pandemic']|,0.981154379,795.9210202,3793.910484,3858.340278
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CB_cases-today']|,0.981722649,845.2925136,3793.910484,3772.975541
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CB_coronavirus-cases']|,0.982472402,897.3532403,3793.910484,3781.276542
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CB_surged-to']|,0.98525201,1041.040538,3793.910484,3790.544239
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CB_johns-hopkins']|,0.987436664,1048.352532,3793.910484,3753.632982
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CU_hopkins']|,0.987436664,1048.352532,3793.910484,3753.632982
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CB_new-covid']|,0.980158383,1065.454764,3793.910484,3811.420966
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'T_CU_lockdown']|,0.980366632,1077.882082,3793.910484,3765.305308
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid-cases', 'T_GB_tested-positive', 'G_lockdown']|,0.981495269,5958.321498,3934.476731,3898.257478
