columns,lr_training_r2,lr_rmse,dt_rmse,gbdt_rmse,,,,
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CB_new-covid']|,0.978300057,866.7925893,2692.634735,2574.520263
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'G_cough']|,0.978722626,867.5150556,4071.291373,3939.082905
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_covid']|,0.979250116,896.8657906,2692.634735,2836.932839
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_toronto']|,0.978289122,908.8250884,2405.686019,2202.284816
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_GB_the-pandemic']|,0.979176998,1016.696982,2901.816656,2587.322793
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CB_coronavirus-cases']|,0.981330556,1035.873375,2692.634735,2730.402596
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CB_cases-today']|,0.979921525,1117.154285,2901.816656,2736.181285
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CB_surged-to']|,0.983706731,1128.54749,2692.634735,2620.523883
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CB_johns-hopkins']|,0.984691612,1178.781463,2692.634735,2694.73409
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_hopkins']|,0.984691612,1178.781463,2692.634735,2694.73409
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'G_lockdown']|,0.979303767,5407.555351,3934.476731,3968.665959
