columns,lr_training_r2,lr_rmse,dt_rmse,gbdt_rmse,,,,,
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_pandemic']|,0.978247486,382.0067096,3793.910484,3729.127626
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_fatigue']|,0.978761029,387.7236883,3926.282423,3919.874747
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_social-distancing']|,0.978428448,388.8453822,3793.910484,3750.596418
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_ottawa']|,0.978533189,396.2329509,3793.910484,3788.761612
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'active_cases']|,0.978153188,403.4966351,3793.910484,3743.790547
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GU_corona']|,0.98075941,407.9718311,3793.910484,3273.868071
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_new-covid19']|,0.982904955,421.5044948,3793.910484,3767.799162
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_covid19']|,0.979553397,426.8524999,3793.910484,3757.199728
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_covid19-cases']|,0.978899539,457.8411944,3793.910484,3774.339219
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_spread-of']|,0.979985928,463.5297937,3793.910484,3824.405067
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GU_crisis']|,0.981800742,465.0904035,3793.910484,3785.018759
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_have-increased']|,0.979295987,468.1777884,3793.910484,3765.612917
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_virus']|,0.982845835,478.3611969,3793.910484,3862.803734
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GU_deaths']|,0.97893356,493.1156687,3793.910484,3820.096608
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_covid19-pandemic']|,0.97982821,500.6766861,3793.910484,3782.527922
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GU_death']|,0.978725596,501.2050301,3793.910484,3802.18711
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_to-wear']|,0.97928348,508.4029997,3793.910484,3852.998377
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_headache']|,0.979539966,518.969075,3793.910484,3833.79066
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_new-cases']|,0.979853404,524.9413875,3793.910484,3740.975305
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_a-pandemic']|,0.979375979,525.3505829,3793.910484,3843.004973
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_sick']|,0.978904681,533.971765,3793.910484,3745.159232
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_covid19-cases']|,0.981215988,547.6825908,3793.910484,3807.162039
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_cough']|,0.979800246,563.0349585,3793.910484,3727.48461
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_new-covid']|,0.979163336,575.9720715,3793.910484,3853.429743
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_wave-of']|,0.978740394,587.5876221,3793.910484,3784.742777
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_covid-19']|,0.982357207,593.0569594,3793.910484,3780.066451
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_tired']|,0.978883503,594.8396204,3793.910484,3744.084534
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_ontario']|,0.97988067,610.8348389,3793.910484,3683.476347
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'new_cases_2w_ago']|,0.978376042,631.7299455,3793.910484,3752.960335
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_toronto']|,0.978542493,638.9331933,2405.686019,2271.559214
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_covid']|,0.981710039,642.9928623,3793.910484,3672.772588
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_cases']|,0.980518233,662.0077706,3793.910484,3780.054202
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_the-pandemic']|,0.979902213,704.5478479,3793.910484,3802.221194
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_covid']|,0.979352413,727.8799076,3793.910484,3808.505093
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_GB_coronavirus-cases']|,0.983691529,730.9157611,3793.910484,3841.114511
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_cases-today']|,0.980944951,772.0550885,3793.910484,3682.679927
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_coronavirus-cases']|,0.98137515,1046.047781,3793.910484,3816.153174
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_surged-to']|,0.983742923,1175.75542,3793.910484,3710.549555
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CB_johns-hopkins']|,0.985557027,1197.835559,3793.910484,3716.69067
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_hopkins']|,0.985557027,1197.835559,3793.910484,3716.69067
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'T_CU_lockdown']|,0.979225737,1215.234707,3793.910484,3945.212045
|['new_cases_last_week', 'T_CU_new', 'T_GU_restrictions', 'T_CB_covid19-pandemic', 'T_CU_deaths', 'G_lockdown']|,0.979558975,5232.943891,3934.476731,3947.682389
